points,direction,correction
"[[353.0, 85.0], [354.234375, 85.0], [355.671875, 86.0], [357.0, 87.0], [358.203125, 88.0], [359.578125, 89.0], [0.859375, 90.0], [2.21875, 91.0], [3.546875, 92.0], [4.875, 93.0], [6.15625, 95.0], [7.421875, 96.0], [8.78125, 98.0], [10.09375, 100.0], [11.375, 101.0], [12.75, 103.0], [14.03125, 105.0], [15.3125, 107.0], [16.578125, 110.0], [17.921875, 112.0], [19.21875, 115.0], [20.59375, 115.0], [21.984375, 113.0], [27.453125, 104.0], [28.71875, 103.0], [30.09375, 101.0], [32.671875, 108.0], [34.0625, 105.0], [35.46875, 104.0], [43.1875, 130.0], [44.578125, 128.0], [315.46875, 94.0], [316.84375, 94.0], [318.234375, 93.0], [319.546875, 92.0], [320.796875, 92.0], [322.234375, 91.0], [323.484375, 91.0], [324.890625, 91.0], [326.28125, 90.0], [327.546875, 90.0], [328.859375, 89.0], [331.515625, 92.0], [332.84375, 90.0], [334.203125, 89.0], [335.59375, 90.0], [336.875, 90.0], [338.328125, 90.0], [339.53125, 90.0], [340.953125, 90.0], [346.40625, 81.0], [347.78125, 81.0], [349.09375, 82.0], [350.375, 83.0], [351.640625, 84.0]]",360,0
"[[352.578125, 85.0], [353.8125, 85.0], [355.140625, 86.0], [356.515625, 87.0], [357.84375, 88.0], [359.21875, 88.0], [0.421875, 90.0], [1.84375, 91.0], [3.15625, 92.0], [4.40625, 93.0], [5.71875, 94.0], [7.0625, 96.0], [8.390625, 97.0], [9.671875, 99.0], [11.0, 101.0], [12.328125, 102.0], [13.59375, 104.0], [14.84375, 106.0], [16.203125, 109.0], [17.484375, 111.0], [18.78125, 114.0], [20.171875, 115.0], [21.46875, 113.0], [28.265625, 103.0], [29.640625, 102.0], [32.265625, 109.0], [35.015625, 104.0], [36.3125, 105.0], [42.8125, 130.0], [44.171875, 129.0], [315.03125, 95.0], [316.375, 94.0], [317.78125, 93.0], [319.125, 93.0], [320.40625, 92.0], [321.859375, 92.0], [323.21875, 91.0], [324.421875, 91.0], [325.8125, 90.0], [327.046875, 90.0], [328.53125, 90.0], [329.84375, 88.0], [332.421875, 91.0], [333.8125, 90.0], [335.125, 90.0], [336.453125, 90.0], [337.875, 90.0], [339.1875, 90.0], [340.453125, 90.0], [341.734375, 90.0], [344.75, 81.0], [345.984375, 80.0], [347.296875, 81.0], [348.703125, 81.0], [349.96875, 82.0], [351.28125, 84.0]]",0,0
"[[353.296875, 85.0], [354.515625, 86.0], [355.875, 86.0], [357.21875, 87.0], [358.609375, 88.0], [359.90625, 89.0], [1.125, 90.0], [2.515625, 91.0], [3.875, 92.0], [5.09375, 94.0], [6.40625, 95.0], [7.78125, 97.0], [9.078125, 98.0], [10.40625, 100.0], [11.671875, 102.0], [12.984375, 103.0], [14.296875, 105.0], [15.578125, 108.0], [16.875, 110.0], [18.1875, 112.0], [19.546875, 115.0], [20.90625, 115.0], [23.625, 106.0], [26.40625, 104.0], [27.671875, 104.0], [29.0, 103.0], [30.453125, 102.0], [33.0625, 107.0], [34.34375, 105.0], [35.734375, 105.0], [43.5, 129.0], [44.890625, 128.0], [315.640625, 94.0], [317.046875, 94.0], [318.4375, 93.0], [319.71875, 92.0], [321.078125, 92.0], [322.484375, 91.0], [323.75, 91.0], [325.109375, 91.0], [326.484375, 90.0], [327.90625, 90.0], [329.15625, 89.0], [331.875, 91.0], [333.171875, 90.0], [334.53125, 90.0], [335.96875, 90.0], [337.296875, 90.0], [338.5625, 90.0], [339.890625, 90.0], [341.28125, 90.0], [346.734375, 81.0], [348.15625, 81.0], [349.375, 82.0], [350.734375, 84.0]]",2,0
"[[352.953125, 85.0], [354.296875, 85.0], [355.625, 86.0], [356.96875, 87.0], [358.234375, 88.0], [359.546875, 89.0], [0.96875, 90.0], [2.21875, 91.0], [3.578125, 92.0], [4.859375, 94.0], [6.171875, 95.0], [7.484375, 96.0], [8.84375, 98.0], [10.078125, 100.0], [11.359375, 101.0], [12.703125, 103.0], [14.0, 105.0], [15.3125, 107.0], [16.625, 110.0], [17.96875, 112.0], [19.28125, 115.0], [20.625, 115.0], [22.0, 113.0], [27.40625, 104.0], [28.765625, 103.0], [30.140625, 102.0], [32.78125, 108.0], [34.15625, 105.0], [35.515625, 104.0], [43.265625, 130.0], [44.625, 128.0], [315.453125, 94.0], [316.84375, 94.0], [318.1875, 93.0], [319.546875, 92.0], [320.84375, 92.0], [322.1875, 91.0], [323.59375, 91.0], [324.875, 91.0], [326.21875, 90.0], [327.578125, 90.0], [328.984375, 89.0], [331.6875, 92.0], [333.0, 90.0], [334.359375, 89.0], [335.765625, 90.0], [337.015625, 90.0], [338.359375, 90.0], [339.703125, 90.0], [341.03125, 90.0], [343.796875, 90.0], [346.671875, 80.0], [347.921875, 81.0], [349.234375, 82.0], [350.484375, 83.0], [351.78125, 84.0]]",4,0
"[[352.328125, 84.0], [353.609375, 85.0], [355.0, 86.0], [356.234375, 87.0], [357.625, 87.0], [358.90625, 88.0], [0.21875, 89.0], [1.609375, 90.0], [2.84375, 92.0], [4.28125, 93.0], [5.609375, 94.0], [6.9375, 96.0], [8.21875, 97.0], [9.5, 99.0], [10.828125, 100.0], [12.109375, 102.0], [13.421875, 104.0], [14.734375, 106.0], [16.03125, 108.0], [17.3125, 111.0], [18.578125, 113.0], [19.953125, 115.0], [21.34375, 114.0], [28.1875, 103.0], [29.484375, 102.0], [32.03125, 109.0], [34.828125, 104.0], [36.109375, 105.0], [44.015625, 129.0], [316.0, 94.0], [317.390625, 93.0], [318.78125, 93.0], [320.125, 92.0], [321.515625, 92.0], [322.859375, 91.0], [324.1875, 91.0], [325.484375, 90.0], [326.765625, 90.0], [328.21875, 90.0], [329.53125, 88.0], [332.265625, 91.0], [333.5625, 90.0], [334.921875, 90.0], [336.1875, 90.0], [337.609375, 90.0], [338.890625, 90.0], [340.265625, 90.0], [341.578125, 90.0], [348.53125, 81.0], [349.734375, 82.0], [351.125, 84.0]]",6,0
"[[352.796875, 85.0], [354.09375, 85.0], [355.46875, 86.0], [356.78125, 87.0], [358.171875, 88.0], [359.484375, 89.0], [0.703125, 90.0], [2.109375, 91.0], [3.375, 92.0], [4.75, 93.0], [6.09375, 95.0], [7.421875, 96.0], [8.75, 98.0], [10.046875, 99.0], [11.34375, 101.0], [12.6875, 103.0], [13.9375, 105.0], [15.328125, 107.0], [16.546875, 109.0], [17.921875, 112.0], [19.265625, 114.0], [20.578125, 115.0], [21.953125, 113.0], [27.375, 104.0], [28.765625, 103.0], [30.15625, 101.0], [34.171875, 105.0], [35.546875, 104.0], [43.28125, 130.0], [44.625, 128.0], [315.359375, 94.0], [316.78125, 94.0], [318.125, 93.0], [319.46875, 92.0], [320.8125, 92.0], [322.125, 91.0], [323.578125, 91.0], [324.828125, 91.0], [326.25, 90.0], [327.578125, 90.0], [328.84375, 89.0], [331.46875, 92.0], [332.890625, 90.0], [334.296875, 89.0], [335.5625, 90.0], [336.921875, 90.0], [338.234375, 90.0], [339.546875, 90.0], [340.921875, 90.0], [346.4375, 80.0], [347.796875, 81.0], [349.125, 82.0], [350.40625, 83.0], [351.796875, 84.0]]",8,0
"[[352.984375, 85.0], [354.296875, 85.0], [355.625, 86.0], [356.96875, 87.0], [358.21875, 88.0], [359.609375, 89.0], [0.890625, 90.0], [2.234375, 91.0], [3.625, 92.0], [4.859375, 94.0], [6.234375, 95.0], [7.546875, 96.0], [8.890625, 98.0], [10.171875, 100.0], [11.515625, 102.0], [12.765625, 103.0], [14.140625, 105.0], [15.453125, 107.0], [16.8125, 110.0], [18.09375, 112.0], [19.375, 115.0], [20.71875, 115.0], [22.109375, 113.0], [27.609375, 104.0], [28.9375, 103.0], [30.296875, 102.0], [34.296875, 105.0], [35.671875, 105.0], [43.453125, 130.0], [44.796875, 128.0], [315.09375, 95.0], [316.421875, 94.0], [317.84375, 93.0], [319.109375, 93.0], [320.546875, 92.0], [321.78125, 92.0], [323.25, 91.0], [324.5625, 91.0], [325.859375, 90.0], [327.1875, 90.0], [328.671875, 89.0], [329.90625, 89.0], [331.28125, 90.0], [332.625, 90.0], [334.0, 89.0], [335.25, 90.0], [336.59375, 90.0], [338.03125, 90.0], [339.296875, 90.0], [340.59375, 90.0], [341.96875, 90.0], [343.296875, 90.0], [347.453125, 81.0], [348.828125, 81.0], [350.15625, 83.0], [351.484375, 84.0]]",10,0
"[[352.015625, 84.0], [353.328125, 85.0], [354.71875, 86.0], [356.03125, 87.0], [357.359375, 87.0], [358.59375, 88.0], [0.015625, 89.0], [1.3125, 90.0], [2.59375, 91.0], [3.96875, 93.0], [5.21875, 94.0], [6.5625, 95.0], [7.890625, 97.0], [9.171875, 98.0], [10.53125, 100.0], [11.859375, 102.0], [13.140625, 104.0], [14.421875, 106.0], [15.859375, 108.0], [17.140625, 110.0], [18.46875, 113.0], [19.734375, 116.0], [27.9375, 103.0], [29.328125, 102.0], [30.640625, 102.0], [33.25, 107.0], [34.703125, 104.0], [36.03125, 105.0], [43.90625, 129.0], [315.828125, 94.0], [317.1875, 93.0], [318.453125, 93.0], [319.84375, 92.0], [321.21875, 92.0], [322.5625, 91.0], [323.9375, 91.0], [325.3125, 91.0], [326.609375, 90.0], [328.0, 90.0], [329.34375, 89.0], [331.953125, 91.0], [333.328125, 90.0], [334.59375, 90.0], [335.921875, 90.0], [337.34375, 90.0], [338.71875, 90.0], [339.921875, 90.0], [341.265625, 90.0], [346.859375, 81.0], [348.203125, 81.0], [349.546875, 82.0], [350.78125, 84.0]]",12,0
"[[352.765625, 85.0], [354.109375, 85.0], [355.34375, 86.0], [356.6875, 87.0], [358.09375, 88.0], [359.328125, 89.0], [0.65625, 90.0], [2.03125, 91.0], [3.296875, 92.0], [4.625, 93.0], [5.9375, 95.0], [7.359375, 96.0], [8.65625, 98.0], [9.9375, 99.0], [11.21875, 101.0], [12.578125, 103.0], [13.84375, 105.0], [15.15625, 107.0], [16.546875, 109.0], [17.78125, 112.0], [19.1875, 114.0], [20.484375, 115.0], [21.921875, 113.0], [27.328125, 104.0], [28.65625, 103.0], [30.125, 101.0], [32.625, 108.0], [34.0, 105.0], [35.4375, 104.0], [43.296875, 130.0], [44.65625, 128.0], [315.53125, 94.0], [316.75, 94.0], [318.109375, 93.0], [319.4375, 92.0], [320.921875, 92.0], [322.171875, 91.0], [323.546875, 91.0], [324.859375, 91.0], [326.28125, 90.0], [327.546875, 90.0], [328.9375, 89.0], [331.609375, 92.0], [332.859375, 90.0], [334.3125, 89.0], [335.65625, 90.0], [336.890625, 90.0], [338.296875, 90.0], [339.546875, 90.0], [340.90625, 90.0], [346.40625, 81.0], [347.859375, 81.0], [349.09375, 82.0], [350.359375, 83.0], [351.640625, 84.0]]",14,0
"[[352.40625, 84.0], [353.8125, 85.0], [355.09375, 86.0], [356.4375, 87.0], [357.703125, 87.0], [359.09375, 88.0], [0.453125, 90.0], [1.78125, 91.0], [3.015625, 92.0], [4.359375, 93.0], [5.640625, 94.0], [6.96875, 96.0], [8.34375, 97.0], [9.59375, 99.0], [10.984375, 101.0], [12.265625, 102.0], [13.578125, 104.0], [14.96875, 106.0], [16.28125, 109.0], [17.578125, 111.0], [18.8125, 114.0], [20.1875, 115.0], [21.5625, 113.0], [28.421875, 103.0], [35.140625, 104.0], [36.484375, 106.0], [42.90625, 130.0], [44.296875, 129.0], [315.359375, 94.0], [316.71875, 94.0], [318.046875, 93.0], [319.40625, 92.0], [320.734375, 92.0], [322.078125, 91.0], [323.390625, 91.0], [324.734375, 91.0], [326.1875, 90.0], [327.40625, 90.0], [328.875, 89.0], [331.53125, 92.0], [332.84375, 90.0], [334.140625, 89.0], [335.5625, 90.0], [336.84375, 90.0], [338.234375, 90.0], [339.46875, 90.0], [340.875, 90.0], [346.3125, 81.0], [347.71875, 81.0], [349.078125, 82.0], [350.265625, 83.0], [351.734375, 84.0]]",16,0
"[[352.171875, 84.0], [353.390625, 85.0], [354.75, 86.0], [356.140625, 86.0], [357.390625, 87.0], [358.71875, 88.0], [0.109375, 89.0], [1.4375, 90.0], [2.734375, 91.0], [3.96875, 93.0], [5.328125, 94.0], [6.625, 95.0], [7.96875, 97.0], [9.25, 98.0], [10.546875, 100.0], [11.828125, 102.0], [13.125, 104.0], [14.46875, 106.0], [15.828125, 108.0], [17.109375, 110.0], [18.4375, 113.0], [19.65625, 116.0], [23.859375, 105.0], [26.578125, 105.0], [27.921875, 103.0], [29.28125, 103.0], [30.59375, 102.0], [33.171875, 107.0], [34.5625, 105.0], [35.9375, 105.0], [43.75, 129.0], [315.796875, 94.0], [317.265625, 93.0], [318.5, 93.0], [319.921875, 92.0], [321.21875, 92.0], [322.546875, 91.0], [323.984375, 91.0], [325.3125, 91.0], [326.53125, 90.0], [328.0, 90.0], [329.25, 89.0], [331.9375, 91.0], [333.359375, 90.0], [334.65625, 90.0], [335.9375, 90.0], [337.328125, 90.0], [338.609375, 90.0], [339.953125, 90.0], [341.3125, 90.0], [346.84375, 81.0], [348.15625, 81.0], [349.359375, 82.0], [350.6875, 84.0]]",18,0
"[[352.984375, 85.0], [354.359375, 85.0], [355.640625, 86.0], [356.921875, 87.0], [358.296875, 88.0], [359.578125, 89.0], [0.96875, 90.0], [2.203125, 91.0], [3.578125, 92.0], [4.84375, 94.0], [6.1875, 95.0], [7.453125, 96.0], [8.75, 98.0], [10.171875, 100.0], [11.390625, 101.0], [12.75, 103.0], [14.078125, 105.0], [15.328125, 107.0], [16.6875, 110.0], [17.953125, 112.0], [19.265625, 115.0], [20.609375, 115.0], [21.984375, 113.0], [27.4375, 104.0], [28.859375, 103.0], [30.203125, 101.0], [34.109375, 105.0], [35.515625, 105.0], [43.3125, 130.0], [44.75, 128.0], [315.796875, 94.0], [317.09375, 93.0], [318.46875, 93.0], [319.890625, 92.0], [321.203125, 92.0], [322.578125, 91.0], [323.859375, 91.0], [325.234375, 91.0], [326.5, 90.0], [327.859375, 90.0], [329.28125, 89.0], [331.90625, 91.0], [333.28125, 90.0], [334.578125, 90.0], [335.9375, 90.0], [337.328125, 90.0], [338.59375, 90.0], [339.890625, 90.0], [341.234375, 90.0], [346.71875, 81.0], [348.078125, 81.0], [349.421875, 82.0], [350.6875, 84.0]]",20,0
"[[353.15625, 85.0], [354.609375, 85.0], [355.84375, 86.0], [357.140625, 87.0], [358.53125, 88.0], [359.875, 89.0], [1.09375, 90.0], [2.40625, 91.0], [3.71875, 92.0], [5.09375, 94.0], [6.359375, 95.0], [7.75, 97.0], [9.0, 98.0], [10.328125, 100.0], [11.59375, 102.0], [12.90625, 103.0], [14.25, 105.0], [15.546875, 108.0], [16.890625, 110.0], [18.171875, 112.0], [19.421875, 115.0], [20.796875, 115.0], [27.625, 104.0], [28.9375, 103.0], [30.375, 102.0], [34.328125, 105.0], [35.609375, 105.0], [43.46875, 130.0], [44.84375, 128.0], [315.609375, 94.0], [316.9375, 94.0], [318.359375, 93.0], [319.6875, 92.0], [321.03125, 92.0], [322.296875, 91.0], [323.75, 91.0], [325.078125, 91.0], [326.328125, 90.0], [327.75, 90.0], [329.109375, 89.0], [331.75, 92.0], [333.0625, 90.0], [334.34375, 89.0], [335.703125, 90.0], [337.109375, 90.0], [338.421875, 90.0], [339.734375, 90.0], [341.109375, 90.0], [343.765625, 89.0], [346.671875, 80.0], [347.875, 81.0], [349.140625, 82.0], [350.453125, 83.0], [351.828125, 84.0]]",22,0
"[[352.078125, 84.0], [353.34375, 85.0], [354.625, 86.0], [355.9375, 86.0], [357.3125, 87.0], [358.609375, 88.0], [359.984375, 89.0], [1.265625, 90.0], [2.609375, 91.0], [3.96875, 92.0], [5.1875, 94.0], [6.578125, 95.0], [7.828125, 97.0], [9.109375, 98.0], [10.453125, 100.0], [11.71875, 102.0], [13.046875, 104.0], [14.34375, 106.0], [15.65625, 108.0], [17.03125, 110.0], [18.28125, 113.0], [19.59375, 115.0], [20.984375, 115.0], [23.765625, 105.0], [26.421875, 105.0], [27.796875, 104.0], [29.140625, 103.0], [30.484375, 102.0], [33.15625, 107.0], [34.46875, 105.0], [35.90625, 105.0], [43.609375, 129.0], [45.0, 128.0], [315.90625, 94.0], [317.21875, 93.0], [318.65625, 93.0], [320.015625, 92.0], [321.328125, 92.0], [322.6875, 91.0], [324.0, 91.0], [325.359375, 91.0], [326.6875, 90.0], [327.984375, 90.0], [329.40625, 89.0], [331.953125, 91.0], [333.34375, 90.0], [334.671875, 90.0], [336.0625, 90.0], [337.3125, 90.0], [338.609375, 90.0], [339.984375, 90.0], [341.25, 90.0], [346.796875, 81.0], [348.203125, 81.0], [349.546875, 82.0], [350.859375, 84.0]]",24,0
"[[352.59375, 85.0], [353.890625, 85.0], [355.25, 86.0], [356.546875, 87.0], [357.828125, 87.0], [359.203125, 88.0], [0.46875, 90.0], [1.8125, 91.0], [3.125, 92.0], [4.40625, 93.0], [5.71875, 94.0], [7.046875, 96.0], [8.328125, 97.0], [9.6875, 99.0], [11.0, 101.0], [12.25, 102.0], [13.609375, 104.0], [14.953125, 106.0], [16.265625, 109.0], [17.5625, 111.0], [18.84375, 114.0], [20.234375, 115.0], [21.515625, 113.0], [28.359375, 103.0], [35.015625, 104.0], [36.3125, 105.0], [42.78125, 130.0], [44.109375, 129.0], [316.328125, 94.0], [317.671875, 93.0], [319.109375, 93.0], [320.421875, 92.0], [321.8125, 92.0], [323.171875, 91.0], [324.390625, 91.0], [325.75, 90.0], [327.09375, 90.0], [328.390625, 90.0], [329.8125, 88.0], [332.359375, 91.0], [333.703125, 89.0], [335.140625, 89.0], [336.46875, 90.0], [337.828125, 90.0], [339.171875, 90.0], [340.453125, 90.0], [341.75, 91.0], [345.921875, 81.0], [347.3125, 81.0], [348.703125, 81.0], [349.921875, 82.0], [351.1875, 84.0]]",26,0
"[[353.171875, 85.0], [354.46875, 85.0], [355.875, 86.0], [357.125, 87.0], [358.5, 88.0], [359.765625, 89.0], [1.078125, 90.0], [2.40625, 91.0], [3.75, 92.0], [4.984375, 94.0], [6.3125, 95.0], [7.71875, 96.0], [9.015625, 98.0], [10.265625, 100.0], [11.578125, 102.0], [12.828125, 103.0], [14.203125, 105.0], [15.484375, 107.0], [16.828125, 110.0], [18.078125, 112.0], [19.375, 115.0], [20.8125, 115.0], [22.140625, 113.0], [27.546875, 104.0], [28.875, 103.0], [30.21875, 101.0], [34.234375, 105.0], [35.671875, 105.0], [43.359375, 130.0], [44.734375, 128.0], [315.390625, 94.0], [316.703125, 94.0], [318.0625, 93.0], [319.375, 92.0], [320.78125, 92.0], [322.0625, 91.0], [323.484375, 91.0], [324.859375, 91.0], [326.109375, 90.0], [327.5, 90.0], [328.921875, 89.0], [331.46875, 92.0], [332.875, 90.0], [334.1875, 89.0], [335.5625, 90.0], [336.921875, 90.0], [338.296875, 90.0], [339.625, 90.0], [340.890625, 90.0], [346.453125, 81.0], [347.84375, 81.0], [349.03125, 82.0], [350.328125, 83.0], [351.578125, 84.0]]",28,0
"[[353.09375, 85.0], [354.375, 85.0], [355.703125, 86.0], [357.03125, 87.0], [358.40625, 88.0], [359.65625, 89.0], [1.015625, 90.0], [2.359375, 91.0], [3.65625, 92.0], [5.0, 94.0], [6.265625, 95.0], [7.609375, 96.0], [8.984375, 98.0], [10.21875, 100.0], [11.484375, 102.0], [12.828125, 103.0], [14.15625, 105.0], [15.4375, 107.0], [16.734375, 110.0], [18.03125, 112.0], [19.3125, 115.0], [20.734375, 115.0], [22.09375, 113.0], [27.515625, 104.0], [28.828125, 103.0], [30.265625, 101.0], [34.203125, 105.0], [35.546875, 105.0], [36.875, 107.0], [43.40625, 130.0], [44.75, 128.0], [315.59375, 94.0], [316.921875, 94.0], [318.296875, 93.0], [319.546875, 92.0], [320.90625, 92.0], [322.3125, 91.0], [323.578125, 91.0], [325.015625, 91.0], [326.25, 90.0], [327.6875, 90.0], [329.015625, 89.0], [331.703125, 92.0], [333.03125, 90.0], [334.375, 89.0], [335.65625, 90.0], [336.984375, 90.0], [338.40625, 90.0], [339.703125, 90.0], [341.078125, 90.0], [343.796875, 90.0], [346.546875, 80.0], [347.84375, 81.0], [349.265625, 82.0], [350.59375, 83.0], [351.921875, 84.0]]",30,0
"[[352.0625, 84.0], [353.4375, 85.0], [354.671875, 86.0], [356.015625, 86.0], [357.40625, 87.0], [358.71875, 88.0], [0.109375, 89.0], [1.359375, 90.0], [2.65625, 91.0], [4.015625, 93.0], [5.296875, 94.0], [6.65625, 95.0], [7.984375, 97.0], [9.3125, 98.0], [10.5625, 100.0], [11.84375, 102.0], [13.125, 104.0], [14.484375, 106.0], [15.828125, 108.0], [17.078125, 110.0], [18.40625, 113.0], [19.703125, 115.0], [23.859375, 105.0], [26.578125, 105.0], [27.9375, 103.0], [29.21875, 103.0], [30.625, 102.0], [34.5625, 105.0], [35.84375, 105.0], [43.640625, 129.0], [315.8125, 94.0], [317.0625, 93.0], [318.4375, 93.0], [319.828125, 92.0], [321.234375, 92.0], [322.5, 91.0], [323.875, 91.0], [325.265625, 91.0], [326.609375, 90.0], [327.90625, 90.0], [329.328125, 89.0], [331.90625, 91.0], [333.265625, 90.0], [334.578125, 90.0], [335.984375, 90.0], [337.328125, 90.0], [338.6875, 90.0], [339.984375, 90.0], [341.296875, 90.0], [346.828125, 81.0], [348.28125, 81.0], [349.578125, 82.0], [350.90625, 84.0]]",32,0
"[[352.640625, 85.0], [353.90625, 85.0], [355.3125, 86.0], [356.671875, 87.0], [357.859375, 88.0], [359.203125, 89.0], [0.53125, 90.0], [1.9375, 91.0], [3.21875, 92.0], [4.59375, 93.0], [5.875, 95.0], [7.234375, 96.0], [8.53125, 98.0], [9.875, 99.0], [11.09375, 101.0], [12.4375, 103.0], [13.71875, 105.0], [15.078125, 107.0], [16.421875, 109.0], [17.671875, 111.0], [19.046875, 114.0], [20.40625, 115.0], [21.6875, 113.0], [27.25, 104.0], [28.546875, 103.0], [33.875, 106.0], [35.203125, 104.0], [43.015625, 130.0], [44.328125, 128.0], [315.015625, 95.0], [316.28125, 94.0], [317.640625, 93.0], [319.0, 93.0], [320.375, 92.0], [321.71875, 92.0], [323.140625, 91.0], [324.46875, 91.0], [325.75, 90.0], [327.21875, 90.0], [328.53125, 90.0], [329.875, 88.0], [332.578125, 90.0], [333.921875, 89.0], [335.265625, 90.0], [336.5625, 90.0], [337.875, 90.0], [339.171875, 90.0], [340.609375, 90.0], [341.859375, 90.0], [346.125, 81.0], [347.546875, 81.0], [348.765625, 81.0], [350.15625, 83.0], [351.40625, 84.0]]",34,0
"[[352.546875, 85.0], [353.859375, 85.0], [355.1875, 86.0], [356.53125, 87.0], [357.796875, 87.0], [359.125, 88.0], [0.421875, 90.0], [1.8125, 91.0], [3.1875, 92.0], [4.40625, 93.0], [5.78125, 94.0], [7.03125, 96.0], [8.390625, 97.0], [14.390625, 41.0], [15.921875, 41.0], [17.15625, 41.0], [18.65625, 41.0], [19.953125, 41.0], [21.1875, 40.0], [22.640625, 40.0], [33.796875, 106.0], [35.203125, 104.0], [36.5, 106.0], [42.90625, 130.0], [44.28125, 129.0], [315.671875, 26.0], [316.34375, 26.0], [322.84375, 92.0], [324.1875, 91.0], [325.578125, 90.0], [326.90625, 90.0], [328.296875, 90.0], [329.65625, 88.0], [332.265625, 91.0], [333.640625, 90.0], [334.984375, 90.0], [336.3125, 90.0], [337.671875, 90.0], [338.875, 90.0], [340.234375, 90.0], [341.5625, 91.0], [348.484375, 81.0], [349.84375, 82.0], [351.171875, 84.0]]",36,0
"[[352.5, 84.0], [353.796875, 85.0], [355.03125, 86.0], [356.484375, 87.0], [357.703125, 87.0], [359.125, 88.0], [0.390625, 90.0], [1.65625, 91.0], [3.03125, 92.0], [4.390625, 93.0], [5.640625, 94.0], [7.046875, 96.0], [8.375, 97.0], [9.671875, 99.0], [10.984375, 101.0], [12.3125, 102.0], [13.609375, 104.0], [14.921875, 106.0], [16.21875, 109.0], [17.46875, 111.0], [18.78125, 114.0], [20.234375, 115.0], [21.53125, 113.0], [28.390625, 103.0], [35.09375, 104.0], [40.90625, 378.0], [316.21875, 94.0], [317.5, 93.0], [318.9375, 93.0], [320.171875, 92.0], [321.578125, 92.0], [322.9375, 91.0], [324.34375, 91.0], [325.59375, 90.0], [327.015625, 90.0], [328.265625, 90.0], [329.640625, 88.0], [332.296875, 91.0], [333.65625, 90.0], [334.984375, 90.0], [336.34375, 90.0], [337.625, 90.0], [339.03125, 90.0], [340.375, 90.0], [341.65625, 91.0], [345.859375, 80.0], [347.15625, 81.0], [348.546875, 81.0], [349.90625, 82.0], [351.25, 84.0]]",38,0
"[[352.265625, 84.0], [353.5625, 85.0], [354.9375, 86.0], [356.3125, 87.0], [357.546875, 87.0], [358.84375, 88.0], [0.171875, 89.0], [1.609375, 90.0], [2.828125, 92.0], [4.234375, 93.0], [5.546875, 94.0], [6.765625, 96.0], [8.109375, 97.0], [9.421875, 99.0], [10.734375, 100.0], [12.15625, 102.0], [13.421875, 104.0], [14.734375, 106.0], [16.0, 108.0], [17.40625, 111.0], [18.671875, 113.0], [19.984375, 115.0], [21.359375, 114.0], [28.25, 103.0], [34.921875, 104.0], [36.28125, 105.0], [42.046875, 373.0], [43.390625, 368.0], [44.734375, 364.0], [316.0625, 94.0], [317.40625, 93.0], [318.75, 93.0], [320.0, 92.0], [321.34375, 92.0], [322.765625, 91.0], [324.0625, 91.0], [325.40625, 90.0], [326.796875, 90.0], [328.1875, 90.0], [329.515625, 88.0], [332.15625, 91.0], [333.40625, 90.0], [334.78125, 90.0], [336.171875, 90.0], [337.46875, 90.0], [338.78125, 90.0], [340.171875, 90.0], [341.5625, 90.0], [347.09375, 81.0], [348.34375, 81.0], [349.546875, 82.0], [350.890625, 84.0]]",40,0
"[[352.234375, 84.0], [353.5, 85.0], [354.921875, 86.0], [356.1875, 86.0], [357.484375, 87.0], [358.859375, 88.0], [0.15625, 89.0], [1.5, 90.0], [2.8125, 92.0], [4.078125, 93.0], [5.453125, 94.0], [6.78125, 95.0], [8.109375, 97.0], [9.453125, 99.0], [10.71875, 100.0], [12.125, 102.0], [13.375, 104.0], [14.734375, 106.0], [16.0, 108.0], [17.34375, 111.0], [18.671875, 113.0], [20.0, 115.0], [21.328125, 114.0], [28.171875, 103.0], [34.859375, 104.0], [36.21875, 105.0], [42.0, 373.0], [43.359375, 368.0], [44.6875, 364.0], [316.375, 94.0], [317.671875, 93.0], [319.0, 93.0], [320.328125, 92.0], [321.734375, 92.0], [323.03125, 91.0], [324.40625, 91.0], [325.75, 90.0], [327.09375, 90.0], [328.46875, 90.0], [329.84375, 88.0], [332.421875, 91.0], [333.703125, 89.0], [335.15625, 89.0], [336.515625, 90.0], [337.84375, 90.0], [339.109375, 90.0], [340.5, 90.0], [341.796875, 91.0], [345.96875, 81.0], [347.328125, 81.0], [348.640625, 81.0], [349.9375, 82.0], [351.265625, 84.0]]",42,0
